y_true,pll,oof_doubles,oof_position,pos_i,pos_j
-0.32149193,1.2606872,0.13481493294239044,0.038781654089689255,14,200
1.5090554,5.6746035,-0.024431880563497543,-0.023074308410286903,14,65
-0.03903412,5.2159023,-0.04652000963687897,0.02768656238913536,14,27
0.17159083,0.2491045,0.07683083415031433,0.048670440912246704,14,129
-1.0219871,0.24764335,0.029487615451216698,-0.11571698635816574,14,105
0.06025886,2.5968294,-0.09079772233963013,0.032460927963256836,14,73
0.53849095,-3.8484516,0.1357087939977646,0.012001551687717438,14,205
0.05416215,-1.1153243,0.09816893935203552,0.07569345831871033,14,236
0.1551604,2.102734,0.12201472371816635,0.01083370205014944,14,79
0.012008741,-2.735312,-0.26302990317344666,-0.08246392756700516,14,161
0.27237934,0.2658155,-0.15049178898334503,0.010618627071380615,14,161
-0.05656797,-2.297691,0.06971848011016846,-0.09456117451190948,14,209
0.20751499,0.5641167,-0.016108496114611626,0.05880434811115265,14,214
0.017105902,-4.402298,0.1613135188817978,-0.01818687841296196,14,214
-0.07104058,-3.3950276,-0.01038208045065403,-0.40068185329437256,14,53
0.24392258,-0.5105933,0.008698786608874798,-0.14146623015403748,14,59
-0.61618096,-8.061042,-0.023651180788874626,-0.012469005770981312,14,28
0.22105247,1.2884065,-0.10301973670721054,-0.01689247041940689,14,153
-0.90931606,-1.036706,-0.36173051595687866,-0.17925812304019928,14,218
-0.5563661,5.4586086,-0.10255073755979538,-0.20431077480316162,14,78
-1.2974379,-1.3767989,0.2738800644874573,0.06936388462781906,14,88
0.12407258,3.426265,-0.007674121297895908,0.12513527274131775,14,121
-0.13156877,1.086541,-0.13551634550094604,-0.10664864629507065,14,48
0.19409832,1.1508032,0.061376262456178665,0.12989075481891632,14,197
0.5340527,-5.358385,0.14979800581932068,-0.1163419559597969,14,36
0.30894428,-2.498067,0.44336315989494324,0.14871734380722046,14,115
0.6408964,-1.3828137,0.34948214888572693,0.1646822988986969,14,124
0.10139513,-1.0569776,-0.24938249588012695,-0.22314175963401794,14,46
-0.39282677,-6.264737,0.0934084802865982,-0.09142471849918365,14,46
-0.38912576,-2.2897186,0.09096042066812515,-0.07112685590982437,14,100
-0.13280849,1.3727984,0.01662319339811802,-0.05020160228013992,15,144
-0.1315692,2.7952619,-0.024748513475060463,0.12641315162181854,15,146
-0.12895767,0.38299108,-0.047098636627197266,-0.10661888867616653,15,185
-0.1287065,1.4545376,0.005990770645439625,0.1378495842218399,15,153
0.1838,-6.85558,0.14509102702140808,0.21678461134433746,15,141
-0.062846765,4.13783,-0.12412716448307037,0.0011511160992085934,15,178
0.1637064,-9.475844,-0.006352392956614494,-0.057890884578228,15,18
0.04143067,3.4151716,-0.003097412409260869,0.1130305752158165,15,49
0.82025385,-2.9358866,0.07802538573741913,0.027374690398573875,15,112
0.102429405,0.7293258,0.06382085382938385,-0.10579664260149002,15,150
0.03720321,-4.746746,-0.1109325960278511,0.0543503612279892,15,118
-0.131568,2.0072489,0.08530205488204956,0.11781245470046997,15,230
-0.0136505645,-1.0422385,0.016453012824058533,0.024194825440645218,15,83
0.26408947,0.9767705,-0.020213991403579712,-0.020256703719496727,15,136
-0.11360253,-9.984352,0.15735384821891785,-0.0895242691040039,15,29
0.1628435,-11.4598,-0.318589448928833,-0.2983469069004059,15,29
-0.06960179,-0.51758695,-0.07052580267190933,0.013439804315567017,15,161
-0.028092783,7.248033,0.11687885969877243,0.1351243257522583,15,47
0.015809957,4.645047,0.16367167234420776,0.22973115742206573,15,47
-0.09427644,1.4765542,-0.020135564729571342,-0.08120054006576538,15,188
0.1041227,1.0585381,-0.04012072831392288,-0.03178781270980835,15,98
-0.05331185,1.2721353,-0.1197165995836258,0.05144742876291275,15,181
-0.10862107,9.338156,0.1105213612318039,0.03955698758363724,15,71
-0.018574549,3.999333,0.06190652400255203,0.06601845473051071,15,99
-0.2153771,1.8300102,0.08279435336589813,-0.09570222347974777,15,139
-0.06754318,0.7906089,-0.13095752894878387,0.04112495481967926,15,52
-0.067703106,3.4238818,0.02599700167775154,0.08489574491977692,15,52
0.31360033,2.7119195,0.011761190369725227,0.11985255777835846,15,85
0.033273824,-0.6823137,-0.11025772988796234,-0.09755448997020721,15,126
0.14762399,-0.19461644,-0.10811759531497955,0.03496990352869034,15,131
-0.17938873,1.6514806,0.019722050055861473,0.005611876491457224,15,140
-0.0619817,-0.6560981,0.08108280599117279,0.056150540709495544,15,209
-0.0343287,5.920516,0.04408470541238785,0.04265322536230087,15,71
0.094335176,1.7629818,0.03190763294696808,0.058718495070934296,15,133
-0.01601277,0.83081174,-0.005475066602230072,-0.07098060846328735,15,190
-0.11357927,-4.6753054,-0.2148330807685852,-0.031706541776657104,15,55
-0.13286093,-9.881264,-0.1324130892753601,-0.09358935803174973,15,39
-0.040543914,1.7506117,-0.01414105948060751,0.010521858930587769,15,130
0.261356,7.135397,0.16479718685150146,0.12468672543764114,15,222
0.016815975,7.77599,0.1589083969593048,0.1465948522090912,15,132
-0.11366623,-3.3539028,-0.07582523673772812,-0.14906379580497742,15,130
0.100488916,2.2776039,-0.01102024968713522,0.03606715798377991,15,49
-0.031133913,8.162003,0.22658400237560272,0.28793856501579285,15,38
0.054743655,2.443891,-0.11914870887994766,-0.13897161185741425,15,72
0.08748882,4.760662,0.026848746463656425,-0.13008449971675873,15,224
-0.07781984,2.057467,-0.19179952144622803,-0.2456371784210205,15,63
0.16327862,-1.9203744,0.07049880176782608,-0.14670591056346893,15,62
-0.08746762,3.4025462,0.03659691661596298,-0.04351184517145157,15,59
0.006975984,-0.2543249,0.028559483587741852,0.02397766150534153,15,23
-0.13156903,-0.24171364,-0.3863202929496765,-0.3108745217323303,15,114
0.04801275,-2.6713338,0.009042861871421337,-0.07717243582010269,15,164
0.05953436,-1.2139589,0.13208280503749847,0.018658211454749107,15,164
-0.33002603,0.49249208,0.023017289116978645,0.024989621713757515,15,149
0.02294708,0.7220342,-0.2745586335659027,0.053629785776138306,15,149
-0.03593605,2.5923467,-0.06559038162231445,-0.016873417422175407,15,202
-0.009921703,2.340958,-0.05409647151827812,0.05109131336212158,15,147
0.17120214,1.5272262,0.03860954940319061,0.24403910338878632,15,94
0.026082035,5.575912,-0.02998167648911476,0.09883610159158707,15,80
-0.039890755,7.375919,0.1815037876367569,0.2373376339673996,15,38
0.06280051,1.227932,0.08543159067630768,0.16868464648723602,15,204
-0.0731532,0.054927826,-0.06337340921163559,-0.02430889569222927,15,173
0.035328098,4.593609,0.11036375164985657,0.006748581305146217,15,45
-0.01088408,-1.9361917,0.05184260755777359,0.1001022607088089,15,156
0.06099443,0.8767457,-0.14167772233486176,0.07784724235534668,15,200
-0.13156861,4.660311,0.14426206052303314,0.09400513768196106,15,154
0.0099007385,3.2261443,0.14438772201538086,0.16447857022285461,15,155
-0.0031483837,-3.3125367,0.07960904389619827,0.04271366447210312,15,180
0.30410966,0.48539913,-0.011440352536737919,0.002838213462382555,15,180
-0.13157047,1.4579281,0.071486696600914,-0.06428609788417816,15,190
-0.13156846,-5.78836,0.0030084026511758566,-0.12606219947338104,15,19
-0.11366619,2.914097,-0.08777448534965515,-0.050191864371299744,15,210
-0.20435143,-0.5169202,0.031044047325849533,-0.027829552069306374,15,78
-0.024130026,1.2695392,-0.011947535909712315,0.03197743371129036,15,153
0.10186514,3.3543568,-0.08970073610544205,0.0887434333562851,15,78
0.031552993,4.14305,0.024122534319758415,0.08225814253091812,15,194
-0.027017374,-1.4252154,-0.31696265935897827,-0.131491556763649,15,218
-0.14834513,4.938752,-0.051865190267562866,0.017536941915750504,16,139
0.2559625,2.6362095,0.03418082371354103,0.06754110753536224,16,195
0.19553654,-0.711565,0.09176801145076752,0.018535926938056946,16,166
0.28792557,-1.7416745,0.005269311368465424,-0.21615999937057495,16,194
0.2657853,4.7233105,0.26579245924949646,-0.027244942262768745,16,178
0.2586677,5.7457457,0.1784014254808426,0.24944555759429932,16,76
0.39061046,3.1344466,0.1769908368587494,-0.07210858166217804,16,172
0.20431665,-1.2037024,0.14877761900424957,0.13654866814613342,16,102
0.10771632,4.3832746,-0.04282666742801666,-0.04035365954041481,16,117
0.115514174,-0.04258609,0.2596607208251953,0.024312395602464676,16,235
0.26235932,-1.161925,0.08493348956108093,0.01565568521618843,16,90
0.047725435,-1.0240521,-0.31332144141197205,-0.10586483031511307,16,218
0.24827714,-5.1637545,-0.024068310856819153,-0.03396950662136078,16,151
-0.13218509,-9.156264,-0.21211624145507812,-0.11081067472696304,16,103
-0.39332402,-8.002184,-0.16309168934822083,-0.13735277950763702,16,29
0.3408805,-1.5636414,0.09972552210092545,0.19194631278514862,16,38
-0.12504001,1.414732,-0.045853812247514725,0.006309926509857178,16,193
0.2107973,6.931574,0.06581209599971771,0.09558474272489548,16,163
0.09313841,-7.807908,-0.0850810781121254,0.05249173194169998,16,213
-0.12245894,-1.3154023,-0.1941261887550354,-0.19140416383743286,16,193
-0.024615418,-3.3250203,0.053930122405290604,-0.014125139452517033,16,153
0.04855131,-5.665056,-0.11299458891153336,-0.1483355164527893,16,32
0.30998632,-13.1491,-0.11963408440351486,-0.26622334122657776,16,200
0.04795257,5.204071,0.06740991771221161,-0.10018559545278549,16,93
-0.1315686,-2.1852393,0.28066858649253845,-0.03282352164387703,16,165
0.19189788,-4.789573,-0.19870975613594055,-0.12404823303222656,16,100
-0.027830262,-1.1838989,0.17240574955940247,0.08612392097711563,16,167
-0.062257115,-0.72390676,-0.10823601484298706,0.03893953934311867,16,219
-0.12131186,3.1602082,0.30525705218315125,0.06842952966690063,16,97
-0.18709278,-2.2257118,-0.059796832501888275,0.07020167261362076,16,108
0.008763334,-4.5301414,-0.2665655314922333,0.07898605614900589,16,43
0.24407107,2.7183316,0.2685394287109375,0.09523387998342514,16,170
0.009652826,6.0241156,0.1313876062631607,0.14970839023590088,16,135
0.5156786,-0.2811079,0.13468140363693237,-0.07262234389781952,16,196
0.24112971,2.932269,0.2467544674873352,0.07307644933462143,16,73
0.2571346,0.45989287,0.11619457602500916,-0.04817993938922882,16,73
0.24016345,-0.45067203,0.2864287495613098,0.15885941684246063,16,122
-0.13150322,-1.510572,-0.07171358168125153,0.08618435263633728,16,69
0.35534674,-4.216789,0.08690034598112106,-0.07837869971990585,17,219
-0.059036564,0.39470863,0.08843038231134415,0.08571530878543854,17,86
0.14111017,-0.20766747,-0.06630297005176544,-0.0025204713456332684,17,144
0.2624045,1.56262,-0.021902823820710182,0.022954601794481277,17,121
-0.2426109,-0.1816647,0.035877250134944916,0.12656626105308533,17,79
0.09454364,-2.326304,-0.0670103207230568,-0.11481910198926926,17,41
-0.03419593,-0.33881617,-0.0606967955827713,0.056340157985687256,17,108
0.022803372,-2.9179273,-0.0899009257555008,-0.08116893470287323,17,38
-0.30247968,-2.8390253,-0.12001064419746399,-0.10754337161779404,17,143
-0.0046436354,1.3703585,0.08858365565538406,0.007481450214982033,17,163
0.025681695,-0.43241477,-0.07891134172677994,0.012027665041387081,17,158
0.03240201,-5.333007,-0.13436053693294525,-0.08595152944326401,17,113
0.031449404,-2.3543496,0.07994882017374039,-0.045116059482097626,17,111
0.17436737,-1.5983402,-0.006688414607197046,0.10292792320251465,17,200
0.08254787,3.0249314,0.27216804027557373,0.16044604778289795,17,200
0.14140566,-4.5268216,-0.04482705891132355,0.01524647418409586,17,151
-0.080646,-2.5896087,-0.04000834748148918,-0.04999231919646263,17,143
0.0111666005,0.75349855,0.07586207985877991,0.023013468831777573,17,34
-0.12633948,0.19104159,0.13938139379024506,-0.040565554052591324,17,181
-0.038092554,-0.71696985,-0.07288426160812378,-0.034137748181819916,17,228
-0.064697675,0.16177607,-0.06877043843269348,-0.009418590925633907,17,114
-0.0118868565,-0.2705394,-0.008346890099346638,0.056125540286302567,17,186
0.05367879,0.31838846,0.04192907735705376,0.17240814864635468,17,203
-0.2592387,0.76183987,0.03245660290122032,-0.02507842518389225,17,225
0.085542776,-3.420392,0.08539076894521713,-0.07369119673967361,17,38
0.31353074,0.28943503,0.050204746425151825,-0.0014176203403621912,17,43
0.051229514,-1.710423,0.21900877356529236,-0.05941261723637581,17,43
0.1623745,0.0891726,-0.03189532831311226,0.015780504792928696,17,65
-0.1092622,1.434493,0.06221533939242363,0.005808423273265362,17,157
0.32344112,3.6489978,0.04501846805214882,0.030005834996700287,17,204
0.21916005,-4.084122,0.03233214467763901,-0.020691147074103355,17,147
0.10929737,0.07946944,0.20779648423194885,0.22001643478870392,17,205
0.8541344,-0.5868709,-0.008799099363386631,0.0025129285641014576,17,65
-0.07248039,-2.8562326,-0.040070541203022,0.06792847812175751,17,100
0.10317031,1.8479128,0.19082678854465485,-0.10500580072402954,17,63
-0.0861151,-2.36201,-0.057350996881723404,-0.029999876394867897,17,133
0.023290616,-3.7581017,0.21265749633312225,0.021927816793322563,17,118
0.047760155,2.575295,0.12173118442296982,0.23763252794742584,17,195
0.16329882,-3.3382273,0.009569757618010044,-0.003133817808702588,17,153
0.18308188,0.43535125,0.0055220159702003,-0.06015241891145706,17,78
-0.09865194,-1.5058906,0.1421045958995819,0.09749562293291092,17,194
-0.041191366,0.019321203,0.07065112143754959,-0.027187369763851166,17,170
-0.063522056,0.40961802,0.20264504849910736,0.1514310985803604,17,214
-0.008143194,2.6333723,0.2002600133419037,0.15213927626609802,17,191
0.12421622,5.196042,-0.056595329195261,-0.032450683414936066,17,178
0.34967244,3.7767563,0.20938017964363098,0.11363668739795685,17,170
0.025718594,1.2958825,-0.053710781037807465,0.029542703181505203,17,185
0.1276633,3.5456536,0.10722273588180542,0.10012200474739075,17,198
-0.0780403,-10.436642,-0.17878732085227966,-0.12322922050952911,17,23
0.2357392,2.9790401,0.09924709051847458,0.1472788006067276,17,135
0.10132499,3.6442456,0.1941121369600296,-0.03560042753815651,17,144
0.15424877,-0.058559418,0.009135966189205647,-0.053191229701042175,17,149
-0.09635099,1.7219136,-0.12054862827062607,-0.1745254248380661,17,46
0.011442848,1.7432917,0.2115621715784073,0.002971485024318099,17,223
0.09580379,-1.1383054,0.16705931723117828,0.042613618075847626,17,189
0.08619993,-1.8170017,0.15849736332893372,0.05829291045665741,17,99
0.09816089,-1.8148454,0.05717272311449051,0.005407823249697685,17,99
0.012355794,-2.2179947,-0.0203297920525074,-0.023276325315237045,17,84
0.24477983,0.15553427,-0.0281880721449852,-0.03982899338006973,17,223
0.17081356,-4.540823,0.04842865467071533,-0.019661424681544304,17,36
0.14938149,-6.080675,0.0876951739192009,-0.07055637240409851,17,234
-0.18165286,-1.240146,0.13728414475917816,0.09597337245941162,17,172
-0.14661838,1.5710607,0.3625623285770416,0.07286251336336136,17,197
-0.09731884,-7.716551,-0.25113850831985474,-0.06680338829755783,17,139
-0.039872326,-1.1586622,-0.09105964004993439,-0.1823539286851883,17,217
-0.011071411,-4.563705,0.11003576219081879,-0.06270810961723328,17,26
0.31314632,2.332787,0.08008087426424026,0.23331697285175323,17,214
-0.037123013,2.330276,-0.032090552151203156,-0.07766152918338776,17,209
0.040682912,1.3794942,0.017859764397144318,0.15530645847320557,17,162
0.104730524,-0.08959818,0.08507582545280457,0.08714789897203445,17,158
0.25587082,-1.5821824,0.15536341071128845,-0.010466348379850388,17,156
0.14234453,2.4384437,0.05108392983675003,-0.06861970573663712,17,131
0.16438803,2.4336772,-0.10158077627420425,-0.04976368322968483,17,79
0.04977364,-1.5853317,0.04994760826230049,0.013613531365990639,17,128
0.023543987,5.403553,0.13537774980068207,0.18716737627983093,17,123
-0.08228555,-2.5808134,0.11676257848739624,0.07772979140281677,17,25
0.13758573,-1.1112529,0.24200186133384705,-0.041074950248003006,17,231
0.1018983,0.45993543,0.03769288957118988,0.15675754845142365,17,171
0.14664032,-0.099556684,0.04641968756914139,0.16385476291179657,17,171
-0.008951558,-0.76035035,0.24717912077903748,0.15369291603565216,17,47
-0.072386816,-0.46578002,0.13113033771514893,0.17245055735111237,17,229
-0.054543298,-0.42369044,0.10000360757112503,0.13567925989627838,17,171
0.39999825,2.934,-0.06358128786087036,0.13784852623939514,17,197
-0.08619244,1.0505372,-0.0900312140583992,-0.1329464465379715,17,209
0.06530404,4.9119835,-0.009181627072393894,-0.021767830476164818,17,140
0.009827189,-15.959711,-0.40818899869918823,-0.27295514941215515,17,47
-0.055521227,-1.9468311,-0.04734943062067032,-0.1210298165678978,17,41
-0.069727674,-6.519644,-0.06344947963953018,0.018032468855381012,17,233
-0.17112756,2.4899812,0.04482426866889,-0.113625667989254,17,45
0.15535456,-2.7795153,-0.3705404996871948,-0.06670291721820831,17,199
0.07953981,6.399517,0.0805705189704895,0.0061707766726613045,17,21
-0.07754434,-3.0786395,-0.05125604197382927,0.15350009500980377,17,117
0.04483484,-7.5474267,-0.2207496166229248,-0.000572731252759695,17,132
0.03750251,6.5220695,0.3214642107486725,0.02729477733373642,17,139
0.11833755,2.1825016,-0.04097825661301613,0.07285431772470474,17,83
-0.10300345,0.4600489,-0.013570747338235378,0.027637885883450508,17,105
-0.04028472,5.382998,0.09869996458292007,-0.0010843423660844564,17,193
0.10782151,1.5392417,-0.039263784885406494,0.21780453622341156,17,117
-0.017358782,-1.3731815,0.12840430438518524,0.13056343793869019,17,164
0.043440808,0.4328971,0.15306496620178223,-0.0674421489238739,17,149
0.13005513,6.827208,0.11615467071533203,0.04782043397426605,17,135
-0.101614475,-15.395694,-0.42078936100006104,-0.22044965624809265,17,109
0.15198255,1.9862112,0.01164790615439415,0.1489993929862976,17,175
0.041737016,-0.24157178,-0.04829511418938637,0.0031767887994647026,17,49
0.17137694,4.7206864,0.12623535096645355,0.10682312399148941,17,49
-0.08909185,5.5320067,0.1375938206911087,0.10247280448675156,17,225
-0.13156736,1.189474,0.2410087287425995,0.23189160227775574,18,175
0.16961096,-4.2267046,0.03113446570932865,0.11861757934093475,18,236
0.022745995,-3.8861861,-0.07725763320922852,-0.14237549901008606,18,207
-0.11366618,5.882115,-0.07254257053136826,0.1958334892988205,18,125
0.0874882,3.5062308,-0.06655137240886688,0.07776778936386108,18,105
0.07395779,-2.1980777,-0.14396356046199799,-0.5007838606834412,18,88
-0.12815413,-2.420158,0.1329873502254486,-0.021158460527658463,18,235
-0.13070253,-16.20158,-0.20124758780002594,-0.004806866869330406,18,22
-0.13156912,3.1168137,0.10408691316843033,0.0008554784581065178,18,106
-0.113363795,-18.715635,-0.21994352340698242,-0.18266171216964722,18,57
-0.13156858,-9.658431,-0.13737931847572327,-0.008930330164730549,18,132
-0.13156858,-5.164095,0.20153656601905823,0.3471432328224182,18,111
0.5316442,4.8944354,-0.13893863558769226,0.10834350436925888,18,223
-0.11336167,8.824683,-0.008849644102156162,-0.0005686774384230375,18,48
-0.13156912,8.956044,-0.08530603349208832,0.053868986666202545,18,46
-0.13156916,-1.6236053,-0.10509830713272095,0.29948046803474426,18,166
-0.13156776,-0.19613433,0.10102500766515732,0.05623804032802582,18,162
-0.1315067,-0.15272546,-0.012146122753620148,-0.005895631387829781,18,126
-0.13107947,-1.2093484,0.027875104919075966,-0.04565468057990074,18,113
0.15873244,-0.5857502,0.26532605290412903,0.12952321767807007,18,152
-0.013936861,4.0464163,0.053256094455718994,0.19626949727535248,18,104
0.23253207,-3.8515444,0.15104125440120697,0.014087012968957424,18,81
-0.11854417,-3.1285312,0.10460729897022247,-0.08536955714225769,18,169
-0.13156983,7.055275,0.2459532767534256,0.11757639795541763,18,61
0.048244696,1.5231549,0.04081838205456734,-0.008115109987556934,18,176
0.045599904,-3.3701596,0.09111760556697845,0.017594115808606148,18,78
-0.12991479,-1.4728516,0.05635622888803482,-0.35829848051071167,18,88
0.113382705,5.445359,-0.07701988518238068,-0.08273264020681381,18,208
-0.11302347,2.23045,-0.06691323220729828,0.14488321542739868,18,94
-0.13156916,5.523722,0.5329103469848633,0.12596410512924194,18,223
-0.13156919,-2.7930489,-0.05939173325896263,-0.050421297550201416,18,130
0.071123354,1.7346951,-0.10401744395494461,-0.039049841463565826,19,185
-0.03361518,4.687619,0.1279367208480835,0.10377322137355804,19,198
-0.18996,-9.334538,0.028525158762931824,-0.11973968893289566,19,23
-0.13125722,0.7268007,-0.028853025287389755,0.07188981026411057,19,107
0.0286737,-0.7263042,0.014349925331771374,0.15692570805549622,19,107
-0.0837381,-0.11249423,-0.03267037123441696,-0.4453456401824951,19,113
-0.09498035,-2.3326879,-0.06875580549240112,0.039827506989240646,19,164
0.033739835,1.3652232,0.29774197936058044,0.2823515236377716,19,62
0.18062703,-0.75480366,0.008159702643752098,-0.18044523894786835,19,63
-0.06548284,4.247345,0.0894215852022171,0.022199302911758423,19,155
0.043293297,-2.0655956,-0.15404734015464783,0.13778537511825562,19,173
0.14541674,8.854218,0.13037802278995514,0.13808250427246094,19,21
0.020727294,-2.8537502,0.0041521466337144375,0.06385116279125214,19,145
-0.09702652,-0.3029542,-0.012015278451144695,0.12292192131280899,19,205
0.06874249,2.4866614,-0.2107701450586319,0.035703834146261215,19,175
0.14509468,4.34066,-0.06125980615615845,0.1620681881904602,19,147
-0.12458161,-5.3968434,-0.15262006223201752,0.06652137637138367,19,80
-0.020523112,0.46129727,0.005227153189480305,-0.031403835862874985,19,157
0.12457242,-1.0222505,-0.06231999397277832,-0.06034175306558609,19,43
-0.18045118,1.3678334,-0.11794228106737137,0.015188876539468765,19,225
-0.0021500194,0.664255,0.04940366744995117,0.16120612621307373,19,186
0.25468472,-3.1006134,0.06859439611434937,0.01919790916144848,19,108
-0.15347932,7.327006,0.027690986171364784,0.06534134596586227,19,139
-0.10811899,-5.1996875,-0.1044553592801094,-0.1612519770860672,19,47
-0.27503443,1.6905627,-0.04988430067896843,-0.0416104681789875,19,126
-0.06450284,1.390701,-0.150114044547081,-0.09559214860200882,19,170
0.20164889,4.6692767,0.02864576317369938,0.033776506781578064,19,198
-0.03745499,-13.211433,-0.2870935797691345,-0.24882499873638153,19,23
-0.11401155,0.44579208,0.004597636871039867,0.030740268528461456,19,75
-0.022089254,-0.69644284,-0.057321690022945404,-0.06387718766927719,19,157
-0.00810276,3.294563,0.03346051275730133,-0.01885598711669445,19,215
-0.11526148,-3.332652,-0.02424786426126957,0.021047702059149742,19,26
0.07930222,-0.49592507,-0.07038162648677826,-0.05592432618141174,19,149
-0.032160398,2.7347305,-0.024600327014923096,0.031628966331481934,19,166
0.0010681518,-2.669064,-0.03136447072029114,0.1312595009803772,19,156
-0.04565907,-1.9641805,0.005296236835420132,0.04339635744690895,19,156
0.075295575,1.4589211,0.03445356711745262,0.01419723592698574,19,131
-0.22474955,0.87849057,-0.012835387140512466,-0.04485572502017021,19,175
-0.076916486,2.2863708,0.0003484657499939203,-0.08246073126792908,19,150
-0.16520162,0.08880377,-0.034861598163843155,0.06998511403799057,19,224
-0.090492405,0.30628788,-0.08005461096763611,0.10159937292337418,19,182
-0.1082695,0.2726531,-0.031211767345666885,-0.06210692599415779,19,65
0.08417486,-2.6690922,0.15216512978076935,-0.05177890136837959,19,108
-0.022926427,-2.5409226,-0.026182400062680244,-0.11964073777198792,19,118
0.17793824,0.07539809,0.025485144928097725,0.10643140226602554,19,186
0.110255435,3.426804,0.05638125538825989,0.0023924405686557293,19,49
0.36912405,0.0034046173,0.0694589838385582,0.08655773103237152,19,189
0.013452124,0.620988,-0.03205648064613342,0.14586672186851501,19,99
-0.110879995,-2.1902614,-0.014631956815719604,0.11948936432600021,19,99
-0.028950984,1.1878284,-0.049328844994306564,-0.03221115469932556,19,84
-0.00587899,-1.4444515,0.0408097505569458,0.13799241185188293,19,229
0.09922959,0.3514558,0.011140764690935612,0.17665521800518036,19,171
-0.08231536,-0.50440824,-0.05657900497317314,0.03107481636106968,19,128
-0.06347988,-1.1380643,-0.05414046719670296,-0.04991023987531662,19,231
-0.020738691,5.4372873,-0.045413788408041,0.13694842159748077,19,178
0.15640606,10.643727,0.17167408764362335,0.2909507751464844,19,141
0.020849518,3.784814,-0.02096986398100853,-0.025730473920702934,19,79
0.25575647,-0.7759123,0.01980431191623211,-0.18250927329063416,19,218
0.066712394,-0.4532255,-0.016201533377170563,0.05626069754362106,19,83
0.028916068,0.1899209,-0.002389917615801096,0.013717321678996086,19,149
0.015362742,0.0063836575,-0.025761932134628296,0.022128263488411903,19,144
0.115037136,5.2616377,0.03146285191178322,-0.03488700091838837,19,135
0.0036841745,3.6660352,0.020191611722111702,0.00323793338611722,19,121
0.0039416375,-2.424726,0.11701315641403198,0.020398937165737152,19,78
0.046418644,1.1123027,0.043472934514284134,0.08673068135976791,19,214
-0.014773467,-2.1027768,0.0010781894670799375,-0.0510062538087368,19,158
0.058070954,5.376515,0.1143973171710968,0.0930681824684143,19,140
0.00016651,-0.25521863,-0.12533457577228546,0.014379528351128101,19,126
-0.11523239,2.8677375,0.1725066751241684,0.1868983954191208,19,195
0.007474139,-4.2025175,-0.0547669418156147,-0.04123944044113159,19,135
-0.00659141,-3.7429512,-0.08783051371574402,-0.1311187744140625,19,47
0.008014577,6.8447137,0.1545456200838089,0.002250343095511198,19,46
-0.049075402,-1.8045323,-0.08755938708782196,-0.008717489428818226,19,194
-0.00096994237,-2.3644216,-0.0038153924979269505,0.07347644120454788,19,99
0.029571464,-0.17034435,0.01063282135874033,0.08263450860977173,19,229
-0.0916211,5.95469,0.0999700129032135,-0.012676668353378773,19,136
0.06511172,5.007596,-0.05411834642291069,0.012167149223387241,19,136
0.17671941,4.829634,-0.10062836110591888,0.04748672619462013,19,148
-0.12708166,3.0360532,-0.009096583351492882,-0.09905264526605606,19,79
-0.11660599,2.975976,-0.10409501940011978,-0.014969699084758759,19,223
-1.0111699,-0.20579493,0.03311877325177193,-0.08058460056781769,19,114
-0.24546874,-2.7138915,0.011384720914065838,0.09267253428697586,19,71
-0.18596077,-1.5611163,0.04979758709669113,-0.13615679740905762,19,32
0.3266362,-0.54988825,-0.048363666981458664,-0.06162033602595329,19,113
0.20004004,4.209029,-0.043034568428993225,0.015095596201717854,19,52
-0.18749477,-1.9744227,0.09463014453649521,0.008943337947130203,19,32
0.1610504,10.271929,0.15955159068107605,0.12307826429605484,19,121
-0.08537384,-2.9973826,-0.013091799803078175,-0.26224109530448914,19,95
-0.018287139,-4.7885942,-0.012861736118793488,0.022908443585038185,19,151
0.06961421,-1.687456,-0.1653253138065338,0.07292989641427994,19,182
-0.1054894,1.5875589,-0.05139598995447159,0.027703043073415756,19,180
-0.005945294,-4.008355,0.03347030282020569,0.023040246218442917,19,233
-0.09389537,0.6010568,0.08055940270423889,0.07178626954555511,19,223
-0.16711695,0.21722877,-0.07757449895143509,0.10814207792282104,19,197
-0.02787248,2.1127496,-0.11647209525108337,0.0336136594414711,19,170
-0.2296559,2.4843493,-0.04059067741036415,-0.20537522435188293,19,63
0.083609425,-3.2081852,-0.08428420126438141,-0.028258031234145164,19,117
-0.11338915,3.9022446,0.2134547084569931,0.031765490770339966,19,234
-0.06611796,1.4377415,-0.09215470403432846,0.034493185579776764,19,180
-0.02820041,-0.6231017,-0.15912872552871704,-0.10614483803510666,19,155
-0.0005949994,0.3465333,0.03514666110277176,-0.01196563895791769,19,146
-0.004797812,2.3824093,0.06088991463184357,0.08848319202661514,19,39
0.037181545,0.9803879,-0.26980355381965637,0.06605377048254013,19,130
0.07064812,1.648459,0.12338121980428696,-0.05181605741381645,19,135
0.047097217,2.1508245,0.02404479682445526,-0.04914252460002899,19,115
-0.16752878,2.1658897,-0.05298534780740738,0.011668147519230843,19,32
0.016140739,0.31545198,0.03753427416086197,-0.06717362254858017,19,218
-0.18206,1.8987693,0.07594545930624008,-0.0188613124191761,19,158
-0.1297374,-16.04887,-0.18741166591644287,-0.3276878297328949,20,39
0.08829934,4.518892,0.15111471712589264,-0.07203418016433716,21,223
0.08254658,0.4707309,0.20768946409225464,0.02890758216381073,21,235
